lng	lat	fecha	evento	domicilio
-62.234354	-38.732532	2007/06/26 14:42:00	11	SOCRATES esq. MARIANO NECOCHEA
-62.275888	-38.717052	2007/06/26 14:42:00	3	BLANDENGUES 0
-62.28183	-38.723466	2007/06/26 15:04:00	6	PTE ROCA esq. DR SIXTO LASPIUR
-62.317249	-38.717649	2007/06/26 15:34:00	0	PACIFICO esq. PABLO ACOSTA
-62.23382	-38.746119	2007/06/26 15:35:00	0	BROWN 3000
-62.278318	-38.729546	2007/06/26 15:46:00	3	CAP BRICKMAN 0
-62.278005	-38.697055	2007/06/26 15:59:00	3	FLORIDA 3000
-62.191922	-38.721439	2007/06/26 16:05:00	3	SAN JOSE 3600
-62.258494	-38.755167	2007/06/26 16:11:00	3	MAESTRO PICCIOLI 1500
-62.243848	-38.732374	2007/06/26 16:19:00	3	CASEROS 1800
-62.267267	-38.705797	2007/06/26 16:24:00	14	SALTA 3000
-62.236267	-38.740906	2007/06/26 16:28:00	3	MAIPU 2700
-62.301795	-38.717893	2007/06/26 17:01:00	3	LIBANO 1500
-62.260484	-38.723815	2007/06/26 17:58:00	3	UNDIANO 0
-62.269838	-38.715779	2007/06/26 18:03:00	9	GORRITI 0
-62.261083	-38.774464	2007/06/26 18:11:00	10	JUAN PLUNKETT esq. SEBASTIAN ELCANO
-62.260798	-38.706804	2007/06/26 18:13:00	3	11 DE ABRIL 6000
-62.236334	-38.734128	2007/06/26 18:35:00	6	MARIANO NECOCHEA esq. CASTELAR
-62.245927	-38.729842	2007/06/26 18:40:00	0	WASHINGTON esq. RIVADAVIA
-62.264525	-38.723578	2007/06/26 18:40:00	0	ESPA��A 0
-62.265524	-38.722629	2007/06/26 18:43:00	3	FITZ ROY 0
-62.291919	-38.719038	2007/06/26 18:43:00	0	MENDOZA esq. ISLAS MALVINAS
-62.291919	-38.719038	2007/06/26 18:49:00	0	MENDOZA esq. ISLAS MALVINAS
-62.235284	-38.739965	2007/06/26 19:14:00	0	MISIONEROS esq. CASEROS
-62.235284	-38.739965	2007/06/26 19:15:00	0	MISIONEROS esq. CASEROS
-62.235284	-38.739965	2007/06/26 19:14:00	0	CASEROS esq. MISIONEROS
-62.251476	-38.708819	2007/06/26 19:25:00	3	BELGRANO 1200
-62.236591	-38.718703	2007/06/26 20:03:00	3	D ORBIGNY 1200
-62.231079	-38.738276	2007/06/26 20:45:00	13	HUAURA 3000
-62.236906	-38.727912	2007/06/26 20:47:00	13	BALBOA 1800
-62.27725	-38.698953	2007/06/26 21:08:00	3	PANAMA 1500
-62.285275	-38.748321	2007/06/27 00:20:00	3	FELIX FRIAS 9000
-62.273125	-38.711372	2007/06/27 00:40:00	3	PARAGUAY 0
-62.299335	-38.721495	2007/06/27 01:22:00	3	CATAMARCA 1200
-62.274335	-38.702956	2007/06/27 04:43:00	3	ZAPIOLA 9000
-62.299019	-38.724721	2007/06/27 05:10:00	3	MENDOZA 1500
-62.191038	-38.716892	2007/06/27 06:59:00	3	BENITO QUINQUELA MARTIN 3900
-62.26432	-38.719837	2007/06/27 08:44:00	6	BELGRANO esq. CHICLANA
-62.242864	-38.744505	2007/06/27 09:30:00	3	DARREGUEIRA 2400
-62.289808	-38.73659	2007/06/27 09:34:00	3	RIO ATUEL 0
-62.307672	-38.70064	2007/06/27 09:40:00	3	9 DE JULIO 2700
-62.251193	-38.723838	2007/06/27 09:39:00	3	NAPOSTA 9000
-62.284112	-38.731431	2007/06/27 09:45:00	8	LIBANO 0
-62.245906	-38.747002	2007/06/27 10:30:00	3	SANTA FE 2400
-62.273261	-38.723563	2007/06/27 10:30:00	0	AVDA COLON 3000
-62.309628	-38.716388	2007/06/27 10:33:00	9	ENRIQUE JULIO 1500
-62.278326	-38.71725	2007/06/27 10:48:00	11	PATRICIOS 3000
-62.247598	-38.729139	2007/06/27 11:06:00	2	AVDA GARIBALDI 0
-62.27925	-38.711732	2007/06/27 11:47:00	6	VIEYTES 9000
-62.297581	-38.719418	2007/06/27 11:49:00	3	DON BOSCO 1200
-62.260253	-38.714638	2007/06/27 11:50:00	6	AVDA ALEM esq. VALENTIN ALSINA
-62.310327	-38.720289	2007/06/27 12:05:00	3	FRANCIA 1800
-62.253032	-38.779942	2007/06/27 12:13:00	3	CORBETA URUGUAY 3000
-62.279202	-38.703822	2007/06/27 12:09:00	1	MITRE 1200
-62.275827	-38.749958	2007/06/27 12:23:00	5	JUANA AZURDUY 1200
-62.27641	-38.697828	2007/06/27 12:55:00	3	AGUSTIN ALVAREZ 1500
-62.319803	-38.718657	2007/06/27 16:03:00	3	SGTO MAYOR ITURRA 2400
-62.270738	-38.732032	2007/06/27 16:09:00	0	CHILE esq. UNDIANO
-62.264427	-38.718109	2007/06/27 16:35:00	19	VALENTIN ALSINA 0
-62.278027	-38.703131	2007/06/27 17:30:00	0	ALVARADO 1200
-62.269232	-38.71346	2007/06/27 17:42:00	3	11 DE ABRIL 0
-62.246221	-38.728061	2007/06/27 17:54:00	6	AVDA GARIBALDI esq. JUAN BAUTISTA ALBERDI
-62.278862	-38.69939	2007/06/27 18:39:00	0	1 DE MARZO esq. ZAPIOLA
-62.226881	-38.738256	2007/06/27 20:31:00	0	PROVINCIAS UNIDAS esq. SOCRATES
-62.289509	-38.729714	2007/06/27 21:17:00	6	PTE ROCA 1500
-62.315237	-38.715945	2007/06/27 21:26:00	3	SANTA CRUZ 2400
-62.301397	-38.730525	2007/06/27 22:25:00	3	BRAVARD 2100
-62.221375	-38.737216	2007/06/27 22:35:00	3	ARAUCANOS esq. 3 DE FEBRERO
-62.245219	-38.747561	2007/06/27 23:07:00	3	SANTA FE 2400
-62.245176	-38.738101	2007/06/27 23:16:00	3	BROWN 1800
-62.290833	-38.718176	2007/06/27 23:53:00	6	MENDOZA 9000
-62.295092	-38.696295	2007/06/28 00:20:00	0	ESTOMBA 2400
-62.261842	-38.7175	2007/06/28 04:16:00	3	SOLER 0
-62.277688	-38.703896	2007/06/28 05:07:00	3	URUGUAY 0
-62.344273	-38.691724	2007/06/28 07:31:00	3	TERESA ASCENCIO 1800
-62.24223	-38.72545	2007/06/28 07:39:00	3	CAP JUSTO BERMUDEZ 6000
-62.268157	-38.720066	2007/06/28 08:54:00	6	BROWN 0
-62.244266	-38.712939	2007/06/28 08:52:00	3	GARAY 1200
-62.292546	-38.72025	2007/06/28 09:09:00	3	AVELLANEDA 9000
-62.297947	-38.72178	2007/06/28 09:13:00	9	ENTRE RIOS 1500
-62.260958	-38.732607	2007/06/28 09:49:00	9	THOMPSON 9000
-62.246763	-38.757801	2007/06/28 12:51:00	5	TARIJA 1200
-62.259042	-38.723916	2007/06/28 13:07:00	3	CHICLANA 6000
-62.240124	-38.735458	2007/06/28 14:04:00	1	PUNTA ALTA 0
-62.246471	-38.773045	2007/06/28 14:31:00	3	JORGE E CANNING esq. JUANA AZURDUY
-62.265463	-38.718987	2007/06/28 14:42:00	6	VALENTIN ALSINA esq. CHICLANA
-62.271609	-38.755847	2007/06/28 15:29:00	3	HONDURAS 2400
-62.189362	-38.714317	2007/06/28 15:58:00	5	SALINAS CHICAS 3900
-62.25528	-38.735024	2007/06/28 16:02:00	3	DARREGUEIRA 1200
-62.277397	-38.723412	2007/06/28 16:09:00	0	9 DE JULIO esq. RONDEAU
-62.277397	-38.723412	2007/06/28 16:10:00	0	9 DE JULIO esq. RONDEAU
-62.274032	-38.684039	2007/06/28 16:15:00	3	JOSE INGENIEROS 2100
-62.216178	-38.6839	2007/06/28 16:55:00	6	SALLIQUELO 3000
-62.260554	-38.727438	2007/06/28 17:17:00	0	SAAVEDRA esq. 25 DE MAYO
-62.255528	-38.721664	2007/06/28 17:47:00	3	GRAL DANIEL CERRI 6000
-62.271939	-38.701649	2007/06/28 17:57:00	3	AGUSTIN ALVAREZ 9000
-62.272121	-38.740748	2007/06/28 18:03:00	0	PEDRO PICO 1200
-62.267855	-38.717135	2007/06/28 18:04:00	3	ESTOMBA 0
-62.294051	-38.694459	2007/06/28 18:21:00	6	ZELARRAYAN 2400
-62.27384	-38.700048	2007/06/28 18:26:00	11	AGUSTIN ALVAREZ 1200
-62.259858	-38.723302	2007/06/28 18:25:00	6	CHICLANA esq. UNDIANO
-62.261672	-38.726536	2007/06/28 18:44:00	6	SAAVEDRA esq. PUEYRREDON
-62.295225	-38.676811	2007/06/28 18:59:00	3	WITCOMB 3900
-62.255529	-38.724281	2007/06/28 19:43:00	3	GRAL DANIEL CERRI 9000
-62.268196	-38.7126	2007/06/28 20:14:00	3	11 DE ABRIL 0
-62.22051	-38.736513	2007/06/28 20:28:00	3	ARAUCANOS 9000
-62.316527	-38.720364	2007/06/28 22:41:00	3	SGTO MAYOR ITURRA 2100
-62.284776	-38.74713	2007/06/28 22:48:00	13	CNEL VIDAL 6000
-62.266366	-38.75285	2007/06/28 22:49:00	13	GRAL ARIAS 1800
-62.278705	-38.734267	2007/06/28 22:49:00	13	GRAL WENCESLAO PAUNERO 3000
-62.281777	-38.721741	2007/06/28 22:49:00	13	BLANDENGUES 6000
-62.29329	-38.71459	2007/06/28 22:52:00	13	DR SIXTO LASPIUR esq. BRASIL
-62.280092	-38.721341	2007/06/28 22:51:00	13	9 DE JULIO 3000
-62.287563	-38.717262	2007/06/28 22:53:00	13	ALMAFUERTE 9000
-62.285105	-38.717503	2007/06/28 22:54:00	13	BRAVARD 6000
-62.282322	-38.715212	2007/06/28 22:54:00	13	BRAVARD 3000
-62.264681	-38.74198	2007/06/28 22:56:00	13	CNEL RAMON L FALCON 1200
-62.275095	-38.76727	2007/06/28 22:57:00	13	MANUEL CASTRO BARROS 2400
-62.282928	-38.749619	2007/06/28 22:58:00	13	FELIX FRIAS 9000
-62.286366	-38.707971	2007/06/28 23:04:00	3	GUEMES 1200
-62.26845	-38.775873	2007/06/28 23:42:00	1	JUAN BAUTISTA CABRAL 3000
-62.29916	-38.709295	2007/06/29 00:30:00	3	EL GALLEGO MORA 1800
-62.276557	-38.68787	2007/06/29 01:05:00	3	INT EDUARDO GONZALEZ 9000
-62.284196	-38.749168	2007/06/29 01:47:00	1	FELIX FRIAS 9000
-62.317004	-38.713692	2007/06/29 01:54:00	3	CHACO esq. NICOLAS PIREZ
-62.276448	-38.710574	2007/06/29 02:49:00	15	ESTOMBA 9000
-62.29559	-38.724831	2007/06/29 05:28:00	3	CHANCAY 1500
-62.273768	-38.755277	2007/06/29 06:48:00	13	MEJICO esq. CNEL VIDAL
-62.263027	-38.755365	2007/06/29 07:17:00	16	GRAL ARIAS esq. 1810
-62.297984	-38.726725	2007/06/29 07:23:00	3	CHANCAY 1800
-62.268798	-38.75554	2007/06/29 07:39:00	3	JUANA AZURDUY 1800
-62.29559	-38.724831	2007/06/29 07:45:00	3	CHANCAY 1500
-62.260281	-38.746013	2007/06/29 09:07:00	3	LOS PATOS 1200
-62.267993	-38.717029	2007/06/29 08:43:00	3	ESTOMBA 0
-62.224115	-38.730995	2007/06/29 09:14:00	0	MISIONEROS esq. HUMBOLDT
-62.266575	-38.745685	2007/06/29 09:26:00	3	CNEL NICOLAS GRANADA 1500
-62.271079	-38.735863	2007/06/29 09:42:00	3	25 DE MAYO 9000
-62.250965	-38.708422	2007/06/29 10:39:00	3	BELGRANO 1200
-62.246763	-38.757801	2007/06/29 11:28:00	5	TARIJA 1200
-62.278635	-38.772269	2007/06/29 12:28:00	3	ISABEL LA CATOLICA 3600
-62.261645	-38.739067	2007/06/29 12:55:00	0	CHILE esq. RIO NEGRO
-62.22051	-38.736513	2007/06/29 12:58:00	3	ARAUCANOS 9000
-62.268196	-38.7126	2007/06/29 13:38:00	3	11 DE ABRIL 0
-62.276055	-38.706329	2007/06/29 13:53:00	0	SAN JUAN esq. MITRE
-62.276055	-38.706329	2007/06/29 13:54:00	0	SAN JUAN esq. MITRE
-62.250274	-38.730237	2007/06/29 14:14:00	3	XX DE SETIEMBRE 1200
-62.324458	-38.71368	2007/06/29 14:21:00	3	GRAL PABLO RICCHIERI 2700
-62.230742	-38.741342	2007/06/29 14:42:00	3	PROVINCIAS UNIDAS 3000
-62.288929	-38.729427	2007/06/29 15:01:00	3	CATAMARCA 3000
-62.275911	-38.714262	2007/06/29 15:09:00	3	VIEYTES 6000
-62.18882	-38.714829	2007/06/29 15:17:00	3	BENITO QUINQUELA MARTIN 3900
-62.274802	-38.716176	2007/06/29 15:28:00	3	BLANDENGUES 0
-62.189362	-38.714317	2007/06/29 15:31:00	5	SALINAS CHICAS 3900
-62.278811	-38.724028	2007/06/29 15:36:00	6	ALMAFUERTE 0
-62.270094	-38.710788	2007/06/29 16:08:00	0	MITRE esq. ELISEO CASANOVA
-62.270094	-38.710788	2007/06/29 16:08:00	0	ELISEO CASANOVA esq. MITRE
-62.200362	-38.749893	2007/06/29 16:28:00	3	RAFAEL OBLIGADO 4200
-62.240533	-38.734159	2007/06/29 16:41:00	3	RASTREADOR FOURNIER 0
-62.255556	-38.724697	2007/06/29 17:04:00	14	SAN LUIS 0
-62.235632	-38.72856	2007/06/29 17:02:00	3	CNEL ROSALES 9000
-62.258837	-38.719972	2007/06/29 17:30:00	3	SOLER 3000
-62.289207	-38.734248	2007/06/29 17:51:00	3	CHACO 0
-62.1965	-38.721908	2007/06/29 18:13:00	3	JUAN ANTONIO ARGERICH 3300
-62.264942	-38.745258	2007/06/29 19:25:00	6	GRAL WENCESLAO PAUNERO esq. LUIS PIEDRA BUENA
-62.268671	-38.72522	2007/06/29 20:09:00	16	FITZ ROY 3000
-62.206265	-38.692058	2007/06/29 20:30:00	11	LLAU LLAU 6000
-62.249196	-38.73041	2007/06/29 21:38:00	0	AVDA GARIBALDI esq. MAIPU
-62.301945	-38.724962	2007/06/29 22:14:00	3	ENTRE RIOS 1800
-62.271196	-38.742112	2007/06/29 22:46:00	3	CNEL NICOLAS GRANADA 9000
-62.324458	-38.71368	2007/06/29 23:11:00	3	GRAL PABLO RICCHIERI 2700
-62.264738	-38.7134	2007/06/29 23:45:00	0	CORONEL MARTINIANO RODRIGUEZ esq. ALVARADO
-62.241147	-38.729651	2007/06/29 23:56:00	3	PARERA 3000
-62.226035	-38.737569	2007/06/30 00:06:00	11	NEWTON esq. PROVINCIAS UNIDAS
-62.271559	-38.729206	2007/06/30 00:59:00	3	ESPA��A 6000
-62.258619	-38.744867	2007/06/30 01:38:00	3	CAP BRICKMAN 1800
-62.268042	-38.710768	2007/06/30 02:21:00	0	SARMIENTO esq. ALVARADO
-62.265314	-38.732807	2007/06/30 04:09:00	3	SANTA FE 6000
-62.296965	-38.69487	2007/06/30 04:17:00	3	ESTOMBA 2700
-62.296965	-38.69487	2007/06/30 05:32:00	3	ESTOMBA 2700
-62.249238	-38.734469	2007/06/30 06:03:00	3	BROWN esq. ESTADOS UNIDOS
-62.249196	-38.73041	2007/06/30 06:13:00	3	MAIPU 1500
-62.264551	-38.719665	2007/06/30 06:44:00	3	CHICLANA 0
-62.307942	-38.701582	2007/06/30 06:51:00	3	ALMAFUERTE 2700
-62.323203	-38.714612	2007/06/30 06:43:00	3	GRAL PABLO RICCHIERI 2700
-62.290731	-38.710987	2007/06/30 07:53:00	3	CORONEL MARTIN RODRIGUEZ 3000
-62.270142	-38.712371	2007/06/30 08:07:00	3	CARONTI 0
-62.263478	-38.727103	2007/06/30 08:16:00	2	BERUTI 6000
-62.225265	-38.723138	2007/06/30 09:44:00	3	GUILLERMO RAWSON 2100
-62.279108	-38.712678	2007/06/30 09:53:00	1	BRAVARD 0
-62.258409	-38.737554	2007/06/30 09:57:00	3	JUAN CITTA 6000
-62.237918	-38.734465	2007/06/30 10:28:00	11	JUAN BAUTISTA ALBERDI 2100
-62.269103	-38.720251	2007/06/30 10:30:00	3	AVDA COLON 0
-62.229665	-38.72793	2007/06/30 11:26:00	3	SEN MANUEL LAINEZ 2100
-62.317004	-38.713692	2007/06/30 11:52:00	11	CHACO esq. NICOLAS PIREZ
-62.241882	-38.731874	2007/06/30 11:58:00	3	MATHEU 3000
-62.245185	-38.734513	2007/06/30 11:59:00	3	MATHEU 0
-62.288557	-38.687391	2007/06/30 12:27:00	3	REPUBLICA SIRIA 2700
-62.277399	-38.711169	2007/06/30 12:38:00	19	BRAVARD 0
-62.270932	-38.701729	2007/06/30 12:43:00	8	AVDA ALEM 1200
-62.292801	-38.725428	2007/06/30 13:22:00	3	JUAN MOLINA 1500
-62.247598	-38.729139	2007/06/30 13:37:00	2	AVDA GARIBALDI 0
-62.296962	-38.70541	2007/06/30 14:48:00	3	TERRADA 2100
-62.267734	-38.737908	2007/06/30 14:52:00	3	CAP BRICKMAN 9000
-62.264427	-38.718109	2007/06/30 14:57:00	3	VALENTIN ALSINA 0
-62.29633	-38.682488	2007/06/30 16:51:00	3	AGUSTIN ALVAREZ 3600
-62.249029	-38.714797	2007/06/30 17:06:00	3	CHARCAS 9000
-62.26285	-38.729264	2007/06/30 17:24:00	14	DARREGUEIRA esq. 25 DE MAYO
-62.23853	-38.707508	2007/06/30 17:43:00	3	EL CALDEN 6000
-62.291436	-38.731264	2007/06/30 18:27:00	3	PTE ROCA 1800
-62.298122	-38.733005	2007/06/30 18:33:00	3	GRAL PABLO RICCHIERI 6000
-62.260392	-38.707989	2007/06/30 19:08:00	3	19 DE MAYO 0
-62.247501	-38.727076	2007/06/30 19:59:00	0	14 DE JULIO esq. JUAN BAUTISTA ALBERDI
-62.218918	-38.689766	2007/06/30 20:37:00	11	CHARCAS 4200
-62.261751	-38.754657	2007/06/30 20:51:00	12	SAENZ PE��A 2100
-62.275066	-38.677078	2007/06/30 21:10:00	3	FORTINERO 1200
-62.244687	-38.740802	2007/06/30 21:48:00	3	1810 0
-62.260281	-38.746013	2007/06/30 22:28:00	3	LOS PATOS 1200
-62.27462	-38.73904	2007/06/30 22:49:00	3	CNEL NICOLAS GRANADA 6000
-62.270763	-38.716539	2007/06/30 23:34:00	3	GORRITI 0
-62.296432	-38.712208	2007/07/01 00:00:00	3	DR SIXTO LASPIUR 1500
-62.322766	-38.712333	2007/07/01 01:10:00	1	RIO ATUEL 2700
-62.26964	-38.781345	2007/07/01 01:53:00	3	JUAN KNOUT 3600
-62.198671	-38.690169	2007/07/01 01:50:00	3	CAP JUSTO BERMUDEZ 5100
-62.257775	-38.707757	2007/07/01 03:49:00	0	AVDA GRAL URQUIZA 0
-62.228295	-38.740423	2007/07/01 05:47:00	3	CASTELAR 3000
-62.256661	-38.728754	2007/07/01 06:33:00	0	BROWN 9000
-62.302741	-38.718833	2007/07/01 06:52:00	3	CATAMARCA 1500
-62.255506	-38.722684	2007/07/01 07:32:00	6	GRAL DANIEL CERRI esq. SOLER
-62.266969	-38.782363	2007/07/01 07:40:00	6	LORENZO MASCARELLO esq. AVDA GRAL SAN MARTIN
-62.272253	-38.713829	2007/07/01 08:39:00	3	ESTOMBA 516   4 0
-62.268857	-38.700005	2007/07/01 09:05:00	6	12 DE OCTUBRE esq. CORDOBA
-62.281919	-38.699303	2007/07/01 09:13:00	3	NICARAGUA 1800
-62.274392	-38.675369	2007/07/01 09:26:00	3	EL RESERO 3000
-62.302928	-38.705417	2007/07/01 09:54:00	1	ALMAFUERTE 2400
-62.262952	-38.723961	2007/07/01 11:19:00	6	BROWN 3000
-62.265018	-38.708464	2007/07/01 11:59:00	3	CARONTI 3000
-62.265148	-38.783828	2007/07/01 12:44:00	1	GUILLERMO TORRES 3600
-62.261933	-38.704997	2007/07/01 12:46:00	3	AVDA GRAL URQUIZA 6000
-62.299893	-38.717645	2007/07/01 13:14:00	3	DON BOSCO 1500
-62.282072	-38.696034	2007/07/01 15:19:00	0	BOU ROSARIO esq. CUYO
-62.268157	-38.720066	2007/07/01 16:09:00	3	BROWN 0
-62.270867	-38.725234	2007/07/01 17:50:00	6	DONADO 3000
-62.298148	-38.709095	2007/07/01 20:04:00	3	ALMAFUERTE 1800
-62.30223	-38.715841	2007/07/01 20:10:00	2	DON BOSCO 1500
-62.219402	-38.704999	2007/07/01 20:55:00	11	14 DE JULIO esq. JUAN ANTONIO ARGERICH
-62.26095	-38.718845	2007/07/01 21:25:00	19	LAS HERAS 0
-62.26799	-38.732488	2007/07/01 21:59:00	3	ANGEL BRUNEL 6000
-62.255297	-38.705808	2007/07/01 22:25:00	3	CORONEL MARTINIANO RODRIGUEZ 1200
-62.282587	-38.749863	2007/07/01 23:15:00	11	FELIX FRIAS 9000
-62.316233	-38.717646	2007/07/01 23:36:00	1	MARTIN GIL 2100
-62.291414	-38.73674	2007/07/01 23:49:00	11	PACIFICO 0
-62.242432	-38.709465	2007/07/01 23:56:00	3	CHARCAS 1500
-62.234171	-38.749065	2007/07/02 00:15:00	3	ISLAS ORCADAS 0
-62.309254	-38.70775	2007/07/02 00:28:00	3	AVELLANEDA 2400
-62.310301	-38.719713	2007/07/02 03:07:00	3	SANTA CRUZ 1800
-62.280092	-38.721341	2007/07/02 05:46:00	19	9 DE JULIO 3000
-62.285965	-38.737914	2007/07/02 06:44:00	3	GRAL ARIAS 0
-62.1965	-38.721908	2007/07/02 07:18:00	1	JUAN ANTONIO ARGERICH 3300
-62.259235	-38.717772	2007/07/02 07:26:00	3	LA MADRID 3000
-62.277032	-38.744692	2007/07/02 07:59:00	0	PEDRO PICO esq. GRAL ARIAS
-62.289997	-38.736462	2007/07/02 09:13:00	3	RIO ATUEL 0
-62.268881	-38.781386	2007/07/02 09:27:00	12	JUAN PLUNKETT 3600
-62.266244	-38.721439	2007/07/02 10:14:00	0	BROWN esq. DONADO
-62.238669	-38.709517	2007/07/02 10:24:00	5	LAUDELINO CRUZ 1800
-62.262743	-38.718528	2007/07/02 10:51:00	0	BELGRANO esq. SAN MARTIN
-62.264138	-38.752816	2007/07/02 11:24:00	6	VENEZUELA esq. SAENZ PE��A
-62.292789	-38.69243	2007/07/02 11:50:00	11	ALVARADO 2700
-62.271107	-38.738794	2007/07/02 12:04:00	3	TTE FARIAS 9000
-62.267627	-38.719092	2007/07/02 12:07:00	3	AVDA COLON esq. LUIS MARIA DRAGO
-62.267003	-38.717776	2007/07/02 12:13:00	3	ESTOMBA 0
-62.264427	-38.718109	2007/07/02 12:28:00	3	VALENTIN ALSINA 0
-62.267366	-38.724136	2007/07/02 12:36:00	0	BERUTI esq. FITZ ROY
-62.233994	-38.722253	2007/07/02 13:00:00	0	REMEDIOS DE ESCALADA DE SAN MARTIN esq. HIPOLITO BOUCHARD
-62.24263	-38.7339	2007/07/02 14:48:00	3	CASEROS 1800
-62.282034	-38.685542	2007/07/02 15:03:00	3	JOSE HERNANDEZ 9000
-62.291919	-38.719038	2007/07/02 15:51:00	0	MENDOZA esq. ISLAS MALVINAS
-62.273066	-38.753497	2007/07/02 16:21:00	3	ESTADOS UNIDOS 2400
-62.299485	-38.692982	2007/07/02 16:43:00	3	ESTOMBA 3000
-62.296368	-38.6811	2007/07/02 17:03:00	7	REPUBLICA SIRIA 3600
-62.291705	-38.686703	2007/07/02 17:12:00	1	PANAMA 3000
-62.285502	-38.706923	2007/07/02 17:47:00	0	VIEYTES 1200
-62.249143	-38.752408	2007/07/02 18:10:00	3	CAP BRICKMAN 2700
-62.284708	-38.702906	2007/07/02 18:19:00	0	AYACUCHO esq. COLOMBIA
-62.28865	-38.711396	2007/07/02 18:47:00	6	TERRADA 1200
-62.265463	-38.718987	2007/07/02 18:47:00	0	CHICLANA 0
-62.262239	-38.752701	2007/07/02 19:12:00	3	NUEVA PROVINCIA 2100
-62.236395	-38.724176	2007/07/02 19:14:00	7	RINCON 1500
-62.247688	-38.729212	2007/07/02 19:33:00	3	AVDA GARIBALDI 0
-62.221728	-38.739141	2007/07/02 19:33:00	9	PATAGONES 6000
-62.212043	-38.741436	2007/07/02 19:44:00	0	MONSE��OR MIGUEL DE ANDREA esq. SEN MANUEL LAINEZ
-62.258745	-38.714263	2007/07/02 20:21:00	0	PORTUGAL 3000
-62.262239	-38.752701	2007/07/02 20:26:00	3	NUEVA PROVINCIA 2100
-62.269843	-38.782848	2007/07/02 21:22:00	12	JUAN PLUNKETT 3600
-62.269817	-38.782808	2007/07/02 21:22:00	12	JUAN PLUNKETT 3600
-62.281008	-38.680213	2007/07/02 21:31:00	3	EL RESERO  1200
-62.24472	-38.761894	2007/07/02 22:09:00	3	JUAN PLUNKETT 1200
-62.230169	-38.734218	2007/07/03 23:58:00	1	CACIQUE VENANCIO 6000
-62.234329	-38.739194	2007/07/03 01:12:00	3	MISIONEROS 0
-62.296349	-38.714713	2007/07/03 02:24:00	3	JUNIN 9000
-62.312325	-38.716904	2007/07/03 04:40:00	1	DR ADRIAN MORADO VERES 1800
-62.267822	-38.736861	2007/07/03 10:28:00	3	PEDRO PICO 9000
-62.253807	-38.738101	2007/07/03 10:34:00	5	ESTADOS UNIDOS esq. THOMPSON
-62.266334	-38.72661	2007/07/03 10:35:00	3	VILLARINO esq. DARREGUEIRA
-62.26818	-38.721721	2007/07/03 10:38:00	0	SAAVEDRA 0
-62.260932	-38.732628	2007/07/03 10:46:00	9	THOMPSON 9000
-62.255529	-38.721603	2007/07/03 11:57:00	3	GRAL DANIEL CERRI 6000
-62.276741	-38.734907	2007/07/03 12:03:00	3	VILLARINO 1200
-62.262161	-38.714436	2007/07/03 12:11:00	3	HIPOLITO YRIGOYEN 3000
-62.252547	-38.710213	2007/07/03 12:35:00	3	CERVANTES 0
-62.256643	-38.781625	2007/07/03 12:36:00	3	MANUEL CASTRO BARROS 3900
-62.246792	-38.760777	2007/07/03 13:16:00	3	MAGALLANES 1500
-62.191038	-38.716892	2007/07/03 13:59:00	3	BENITO QUINQUELA MARTIN 3900
-62.254562	-38.733889	2007/07/03 13:56:00	3	BERUTI 1200
-62.264427	-38.718109	2007/07/03 14:08:00	3	VALENTIN ALSINA 0
-62.243505	-38.725391	2007/07/03 15:26:00	3	SOCRATES 1200
-62.238241	-38.747068	2007/07/03 15:42:00	3	BERUTI 2700
-62.285385	-38.704818	2007/07/03 16:06:00	6	CMTE ANTONIO MANUEL DE MOLINA 0
-62.23425	-38.729922	2007/07/03 16:22:00	3	BALBOA 2100
-62.324458	-38.71368	2007/07/03 16:41:00	3	GRAL PABLO RICCHIERI 2700
-62.269443	-38.709693	2007/07/03 17:40:00	6	ALVARADO 6000
-62.264427	-38.718109	2007/07/03 17:54:00	3	VALENTIN ALSINA 0
-62.31033	-38.719691	2007/07/03 17:55:00	1	SANTA CRUZ 1800
-62.307482	-38.720269	2007/07/03 17:59:00	3	CHACO 1500
-62.267505	-38.685333	2007/07/03 18:25:00	3	ROBERTO J PAYRO 1800
-62.234354	-38.732532	2007/07/03 18:31:00	0	MARIANO NECOCHEA esq. SOCRATES
-62.268228	-38.716182	2007/07/03 18:31:00	3	CORONEL MARTINIANO RODRIGUEZ 0
-62.28001	-38.707818	2007/07/03 18:36:00	0	ESTOMBA esq. ENTRE RIOS
-62.324458	-38.71368	2007/07/03 19:17:00	3	GRAL PABLO RICCHIERI 2700
-62.272449	-38.755366	2007/07/03 19:44:00	3	LOS PATOS 2400
-62.265928	-38.72998	2007/07/03 19:49:00	3	PUEYRREDON 3000
-62.276335	-38.711291	2007/07/03 20:15:00	3	PASAJE VERGARA 0
-62.231586	-38.727912	2007/07/03 20:43:00	3	RINCON 2100
-62.276055	-38.706329	2007/07/03 21:00:00	0	MITRE esq. SAN JUAN
-62.27844	-38.739975	2007/07/03 21:01:00	6	AVDA JORGE MOORE esq. PUEYRREDON
-62.272982	-38.728568	2007/07/03 21:56:00	11	ANGEL BRUNEL 0
-62.27649	-38.711436	2007/07/03 22:43:00	3	PJE JOSE MARIA VERGARA 0
-62.245863	-38.73342	2007/07/03 23:15:00	3	PARERA 0
-62.193818	-38.717438	2007/07/03 23:30:00	3	MARTIN A MALHARRO 3300
-62.25609	-38.729202	2007/07/04 00:05:00	6	BROWN esq. MISIONES
