lng	lat	fecha	evento	domicilio
-62.319722	-38.718008	2009/03/26 16:16:00	3	POLIDORO COULIN 210
-62.254832	-38.782978	2009/03/26 17:48:00	1	MANUEL CASTRO BARROS 390
-62.302412	-38.702948	2009/03/26 17:59:00	3	2DA TUCUMAN 2700  CASA 
-62.301892	-38.719508	2009/03/26 18:16:00	3	CATAMARCA 150
-62.261682	-38.752538	2009/03/26 18:22:00	3	TARAPACA 150
-62.297102	-38.705318	2009/03/26 19:00:00	3	ENRIQUE JULIO esq. TERRADA
-62.286692	-38.723998	2009/03/26 19:11:00	3	PATRICIOS 900
-62.296432	-38.705828	2009/03/26 19:21:00	3	TERRADA esq. 17 DE MAYO
-62.280792	-38.711868	2009/03/26 19:28:00	3	CNEL CHARLONE 
-62.224702	-38.716508	2009/03/26 19:51:00	3	PABLO LEJARRAGA 180
-62.247412	-38.749648	2009/03/26 19:54:00	0	ESMERALDA 600
-62.240712	-38.742658	2009/03/26 20:27:00	3	CABO FARINA 
-62.297052	-38.724918	2009/03/26 20:47:00	6	CNEL CHARLONE esq. JUJUY
-62.256252	-38.707338	2009/03/26 21:04:00	8	CERRITO 
-62.188982	-38.714008	2009/03/26 21:27:00	3	SALINAS CHICAS 390
-62.320522	-38.718448	2009/03/26 21:35:00	11	COLORADOS DEL MONTE  (EX PRONSATO) 240
-62.277172	-38.710048	2009/03/26 21:36:00	19	ESTOMBA 900
-62.298742	-38.731108	2009/03/26 21:42:00	1	BELISARIO ROLDAN 210
-62.262212	-38.732368	2009/03/26 21:49:00	3	PEDRO PICO 300
-62.275222	-38.695978	2009/03/26 22:16:00	0	AVDA ALEM esq. COLOMBIA
-62.297872	-38.692848	2009/03/26 22:29:00	3	AYACUCHO 300
-62.255842	-38.734598	2009/03/26 22:30:00	3	DARREGUEIRA 120
-62.253802	-38.778888	2009/03/26 22:30:00	15	GUAYAQUIL esq. JORGE E CANNING
-62.299062	-38.677378	2009/03/26 22:34:00	3	AVDA ALEM 4050 DPTO 
-62.202872	-38.690718	2009/03/26 23:12:00	3	HERNANDARIAS 120
-62.263062	-38.712988	2009/03/26 23:48:00	3	ZAPIOLA 
-62.263012	-38.713768	2009/03/27 00:18:00	3	SARMIENTO 343 7�� 
-62.246502	-38.760188	2009/03/27 00:47:00	3	CNEL NICOLAS GRANADA 330
-62.257772	-38.736788	2009/03/27 00:52:00	3	ITALIA 120
-62.263812	-38.746158	2009/03/27 01:22:00	3	ESTADOS UNIDOS 120
-62.222242	-38.725688	2009/03/27 01:42:00	3	AGRIM. AMBROSIO CRAMER 180
-62.281242	-38.736438	2009/03/27 01:47:00	3	ENRRIQUE JORGE AGESTA 300
-62.267552	-38.722558	2009/03/27 01:51:00	0	DONADO 
-62.248042	-38.714838	2009/03/27 02:45:00	3	RINCON 600
-62.250172	-38.754838	2009/03/27 03:27:00	6	LA PINTA 120
-62.243092	-38.709998	2009/03/27 03:37:00	3	CHARCAS 150
-62.400372	-38.712758	2009/03/27 04:50:00	3	28 DE SETIEMBRE 300
-62.291212	-38.729388	2009/03/27 05:31:00	6	BLANDENGUES esq. JUJUY
-62.296432	-38.705828	2009/03/27 07:48:00	0	17 DE MAYO esq. TERRADA
-62.284212	-38.745348	2009/03/27 07:53:00	3	25 DE MAYO 240
-62.293212	-38.682098	2009/03/27 09:32:00	3	AVDA ALEM 330
-62.272342	-38.736848	2009/03/27 10:09:00	0	25 DE MAYO 120
-62.252752	-38.708368	2009/03/27 10:10:00	3	HUMBOLDT esq. VALENTIN ALSINA
-62.294912	-38.734058	2009/03/27 10:16:00	4	PTE ROCA esq. PACIFICO
-62.264322	-38.719838	2009/03/27 10:53:00	6	BELGRANO esq. CHICLANA
-62.267132	-38.720368	2009/03/27 10:56:00	3	O HIGGINS 
-62.239972	-38.740428	2009/03/27 11:16:00	4	MAESTRO PICCIOLI 
-62.278572	-38.712258	2009/03/27 12:00:00	4	VIEYTES esq. BRAVARD
-62.245312	-38.727228	2009/03/27 12:48:00	6	CASTELAR 120
-62.275952	-38.710968	2009/03/27 13:04:00	19	ESTOMBA 900
-62.301522	-38.698868	2009/03/27 13:35:00	3	SGTO FABIAN GONZALEZ 300
-62.265782	-38.749518	2009/03/27 13:43:00	3	EMILIO ROSAS esq. MEJICO
-62.247302	-38.731868	2009/03/27 14:19:00	4	MAIPU 150
-62.302212	-38.694778	2009/03/27 15:00:00	3	VIEYTES 300
-62.248822	-38.756248	2009/03/27 15:13:00	3	LA NIÑA 120
-62.309082	-38.707878	2009/03/27 15:25:00	3	AVELLANEDA 240
-62.307812	-38.700528	2009/03/27 15:34:00	3	9 DE JULIO 270
-62.264392	-38.730518	2009/03/27 16:16:00	0	25 DE MAYO 300
-62.298962	-38.721788	2009/03/27 16:35:00	3	CATAMARCA 120
-62.250452	-38.733508	2009/03/27 16:46:00	11	LUIS PIEDRA BUENA 
-62.242452	-38.727028	2009/03/27 17:00:00	3	WASHINGTON 600
-62.288642	-38.718158	2009/03/27 17:24:00	7	DR SIXTO LASPIUR esq. CNEL CHARLONE
-62.310982	-38.719328	2009/03/27 18:00:00	3	17 DE MAYO 180
-62.309522	-38.706968	2009/03/27 18:14:00	9	FRAY MAMERTO ESQUIU 900
-62.271282	-38.775418	2009/03/27 18:34:00	19	JAMES HARRIS esq. LAUTARO
-62.406452	-38.711638	2009/03/27 18:46:00	3	MITRE 300
-62.272742	-38.745418	2009/03/27 18:51:00	3	DR CARLOS SAAVEDRA LAMAS 150
-62.260602	-38.732888	2009/03/27 18:52:00	0	THOMPSON esq. MISIONES
-62.295132	-38.721298	2009/03/27 18:58:00	0	DON BOSCO 900
-62.265782	-38.749518	2009/03/27 19:20:00	3	MEJICO esq. EMILIO ROSAS
-62.292642	-38.733218	2009/03/27 19:45:00	3	SANTA CRUZ 300
-62.268212	-38.751428	2009/03/27 19:50:00	3	GRAL ARIAS esq. MEJICO
-62.269312	-38.782048	2009/03/27 20:14:00	12	JUAN PLUNKETT 360
-62.300702	-38.701438	2009/03/27 21:16:00	6	NICOLAS PIREZ 300
-62.279042	-38.693138	2009/03/27 21:21:00	0	AVDA ALEM esq. CUYO
-62.290772	-38.733038	2009/03/27 22:34:00	1	CHACO 
-62.398542	-38.717668	2009/03/27 23:38:00	3	JUAN JOSE CASTELLI 300
-62.263622	-38.726988	2009/03/27 23:54:00	2	BERUTI 600
-62.257662	-38.783648	2009/03/27 23:59:00	1	CORBETA URUGUAY 330
-62.288262	-38.723558	2009/03/28 00:14:00	11	CNEL THOMAS HOLDICH 900
-62.272972	-38.754628	2009/03/28 00:35:00	3	MEJICO 240
-62.262882	-38.720948	2009/03/28 01:04:00	1	CHICLANA 300
-62.253942	-38.732508	2009/03/28 02:31:00	3	SAAVEDRA 120
-62.267322	-38.777638	2009/03/28 02:46:00	1	MAGALLANES 330
-62.257592	-38.725048	2009/03/28 03:07:00	0	CHICLANA esq. 25 DE MAYO
-62.274552	-38.702778	2009/03/28 03:53:00	3	ZAPIOLA 120
-62.291042	-38.734458	2009/03/28 04:32:00	3	RONDEAU 180
-62.270342	-38.702558	2009/03/28 04:43:00	6	AVDA ALEM esq. SAN JUAN
-62.257842	-38.707548	2009/03/28 06:23:00	0	AVDA GRAL URQUIZA 
-62.301992	-38.719428	2009/03/28 07:39:00	3	CATAMARCA 150
-62.296642	-38.728558	2009/03/28 08:06:00	3	CHACO 600
-62.211502	-38.698668	2009/03/28 08:29:00	7	RAFAEL AUGUSTO BULLRICH 120
-62.231912	-38.751788	2009/03/28 08:33:00	3	BERUTI 330
-62.248782	-38.740938	2009/03/28 08:33:00	6	FEDERICO BAEZA 180
-62.301432	-38.697268	2009/03/28 08:43:00	3	DR ADOLFO BILDER EX LOS AROMOS 270
-62.223042	-38.731798	2009/03/28 10:21:00	0	HUAURA esq. HUMBOLDT
-62.263002	-38.720858	2009/03/28 10:24:00	6	CHICLANA 300
-62.407032	-38.713698	2009/03/28 10:30:00	3	SOLER 600
-62.259682	-38.726748	2009/03/28 10:38:00	11	25 DE MAYO 
-62.260012	-38.727008	2009/03/28 11:18:00	11	25 DE MAYO 
-62.220772	-38.721648	2009/03/28 11:46:00	3	MARIANO NECOCHEA 210
-62.285732	-38.708558	2009/03/28 12:17:00	3	BRASIL 
-62.267312	-38.738238	2009/03/28 12:57:00	0	MISIONES esq. CAP BRICKMAN
-62.207952	-38.702788	2009/03/28 13:07:00	0	PARERA 390
-62.253802	-38.709268	2009/03/28 13:25:00	14	VALENTIN ALSINA esq. FORTALEZA PROTECTORA
-62.264612	-38.750388	2009/03/28 14:06:00	3	HONDURAS 180
-62.270412	-38.744418	2009/03/28 14:07:00	9	NEUQUEN esq. TIERRA DEL FUEGO
-62.294312	-38.718888	2009/03/28 14:09:00	0	AVELLANEDA esq. ENTRE RIOS
-62.298602	-38.706738	2009/03/28 14:25:00	3	ENRIQUE JULIO 600
-62.262232	-38.775358	2009/03/28 14:57:00	3	JUAN PLUNKETT 300
-62.303882	-38.727548	2009/03/28 15:16:00	3	PJE JERONIMO CALVENTO 210
-62.295162	-38.701208	2009/03/28 15:19:00	3	GUEMES 210
-62.264892	-38.718508	2009/03/28 15:34:00	3	VALENTIN ALSINA 
-62.266572	-38.719888	2009/03/28 15:38:00	6	LUIS MARIA DRAGO esq. O HIGGINS
-62.246502	-38.741788	2009/03/28 15:55:00	3	181
-62.295902	-38.699598	2009/03/28 16:09:00	7	VIEYTES 240
-62.279792	-38.703368	2009/03/28 16:17:00	6	MITRE 120
-62.263802	-38.746158	2009/03/28 16:40:00	3	ESTADOS UNIDOS esq. GRAL WENCESLAO PAUNERO
-62.269202	-38.785638	2009/03/28 16:50:00	12	JOSE M CARREGA 360
-62.262232	-38.775358	2009/03/28 17:11:00	3	JUAN PLUNKETT 300
-62.277542	-38.711438	2009/03/28 17:17:00	15	VICENTE LOPEZ esq. BRAVARD
-62.238952	-38.748058	2009/03/28 17:28:00	3	INDEPENDENCIA 330
-62.257382	-38.723128	2009/03/28 17:46:00	6	ISRAEL 
-62.234602	-38.734528	2009/03/28 18:43:00	3	TOMAS GODOY CRUZ 300
-62.270062	-38.735028	2009/03/28 19:01:00	3	25 DE MAYO 900
-62.302382	-38.730228	2009/03/28 19:24:00	3	CHANCAY 210
-62.275032	-38.676978	2009/03/28 19:31:00	3	FORTINERO 
-62.241072	-38.723318	2009/03/28 20:29:00	0	SAN LORENZO esq. AVDA GARIBALDI
-62.278572	-38.712258	2009/03/28 20:35:00	15	BRAVARD 
-62.268832	-38.747218	2009/03/28 20:40:00	1	EMILIO ROSAS 150
-62.256782	-38.720788	2009/03/28 20:44:00	0	BRANDSEN 
-62.271282	-38.775418	2009/03/28 20:56:00	19	LAUTARO esq. JAMES HARRIS
-62.232472	-38.751108	2009/03/28 21:18:00	3	JUAN PLUNKETT 
-62.282462	-38.730978	2009/03/28 21:19:00	0	AVDA COLON esq. DON BOSCO
-62.243652	-38.753508	2009/03/28 21:20:00	3	JAMES HARRIS 900
-62.322542	-38.716578	2009/03/28 21:33:00	3	SGTO MAYOR ITURRA 240
-62.299432	-38.703478	2009/03/28 21:33:00	3	TERRADA 240
-62.191152	-38.715758	2009/03/28 22:27:00	3	SALINAS CHICAS 390
-62.391482	-38.718068	2009/03/28 22:59:00	19	CHICLANA esq. AVDA 25 DE MAYO
-62.253512	-38.731148	2009/03/28 23:23:00	0	BROWN 120
-62.253232	-38.778428	2009/03/28 23:33:00	1	JORGE E CANNING 270
-62.245192	-38.724078	2009/03/28 23:37:00	3	SOCRATES 120
-62.265032	-38.758418	2009/03/28 23:38:00	6	JUANA AZURDUY 210
-62.264352	-38.745718	2009/03/28 23:39:00	3	GRAL WENCESLAO PAUNERO 150
-62.268992	-38.785728	2009/03/28 23:49:00	12	JOSE M CARREGA 360
-62.246472	-38.773048	2009/03/29 00:13:00	3	JUANA AZURDUY 390
-62.247692	-38.739158	2009/03/29 00:37:00	6	CNEL ANDRES MOREL 
-62.267592	-38.747388	2009/03/29 00:45:00	3	LUIS PIEDRA BUENA 150
-62.292102	-38.710498	2009/03/29 01:04:00	0	TUCUMAN 150
-62.319362	-38.716058	2009/03/29 01:22:00	3	PACIFICO 240
-62.258092	-38.736528	2009/03/29 01:27:00	0	ITALIA 120
-62.289872	-38.731728	2009/03/29 01:28:00	3	GORRITI 150
-62.255982	-38.709518	2009/03/29 01:30:00	3	FUERTE ARGENTINO 
-62.244672	-38.732468	2009/03/29 03:06:00	3	PARERA 
-62.253112	-38.719628	2009/03/29 04:00:00	0	DARWIN esq. CORRIENTES
-62.255402	-38.779298	2009/03/29 04:18:00	3	SEBASTIAN ELCANO 360
-62.262232	-38.775358	2009/03/29 04:25:00	3	JUAN PLUNKETT 300
-62.271302	-38.740368	2009/03/29 04:26:00	3	GRAL WENCESLAO PAUNERO 900
-62.262632	-38.718438	2009/03/29 04:29:00	3	BELGRANO 
-62.268972	-38.702698	2009/03/29 04:45:00	3	AVDA ALEM 120
-62.266712	-38.716748	2009/03/29 06:22:00	6	SARMIENTO 
-62.398542	-38.717668	2009/03/29 06:28:00	3	JUAN JOSE CASTELLI 300
-62.263622	-38.712548	2009/03/29 06:35:00	0	CORONEL MARTINIANO RODRIGUEZ esq. ZAPIOLA
-62.263472	-38.727108	2009/03/29 06:41:00	2	BERUTI 600
-62.268322	-38.684698	2009/03/29 07:30:00	3	ROBERTO J PAYRO 210
-62.263622	-38.726988	2009/03/29 08:48:00	2	BERUTI 600
-62.271282	-38.775418	2009/03/29 10:01:00	5	JAMES HARRIS esq. LAUTARO
-62.278282	-38.712028	2009/03/29 10:08:00	19	BRAVARD 
-62.258392	-38.720338	2009/03/29 10:30:00	14	SOLER 300
-62.228072	-38.717508	2009/03/29 11:20:00	3	REMEDIOS DE ESCALADA DE SAN MARTIN 210
-62.277142	-38.707198	2009/03/29 11:53:00	0	ZELARRAYAN esq. SAN JUAN
-62.291242	-38.686278	2009/03/29 12:18:00	3	FACUNDO QUIROGA 300
-62.264352	-38.745718	2009/03/29 12:33:00	3	GRAL WENCESLAO PAUNERO 150
-62.285932	-38.701578	2009/03/29 12:45:00	3	1 DE MAYO 
-62.393322	-38.717968	2009/03/29 14:15:00	3	MATHEU 
-62.393302	-38.717978	2009/03/29 14:18:00	3	MATHEU 
-62.268732	-38.783048	2009/03/29 16:19:00	3	JOSE AVENENTE 360
-62.300922	-38.697948	2009/03/29 16:39:00	3	DR ADOLFO BILDER EX LOS AROMOS 270
-62.297332	-38.713208	2009/03/29 18:25:00	0	BELGICA esq. CNEL MALDONADO
-62.275222	-38.695978	2009/03/29 18:59:00	0	AVDA ALEM 180
-62.278282	-38.712028	2009/03/29 19:22:00	19	BRAVARD 
-62.306842	-38.716038	2009/03/29 19:58:00	1	17 DE MAYO 150
-62.218342	-38.724178	2009/03/29 20:02:00	3	CIR MAYOR DIEGO PAROISSIEN 210
-62.298882	-38.725218	2009/03/29 20:35:00	0	PAMPA CENTRAL 900
-62.305492	-38.691278	2009/03/29 21:01:00	3	LEOPOLDO LUGONES 
-62.278882	-38.690158	2009/03/29 21:06:00	6	CERRITO 210
-62.193342	-38.720548	2009/03/29 21:16:00	3	JUAN DEL FRESNO 3682 CASA 
-62.265442	-38.707928	2009/03/29 21:23:00	6	AVDA ALEM 600
-62.273152	-38.707938	2009/03/29 21:43:00	3	SANTIAGO DEL ESTERO 
-62.257882	-38.707458	2009/03/29 21:51:00	0	URQUIZA 
-62.256562	-38.725848	2009/03/29 22:09:00	1	CHICLANA 900
-62.255752	-38.722488	2009/03/29 22:11:00	3	SOLER 600
-62.271742	-38.780798	2009/03/29 23:11:00	10	MAGALLANES 390
-62.267812	-38.751118	2009/03/30 00:12:00	3	MEJICO 180
-62.291742	-38.697468	2009/03/30 00:19:00	3	AYACUCHO 240
-62.287982	-38.733948	2009/03/30 00:25:00	3	MORENO 180
-62.309572	-38.707018	2009/03/30 01:15:00	3	FRAY MAMERTO ESQUIU 900
-62.301442	-38.716458	2009/03/30 01:46:00	2	DON BOSCO 180
-62.304682	-38.704768	2009/03/30 03:34:00	3	NICOLAS PIREZ 600
-62.281122	-38.708618	2009/03/30 05:35:00	3	ENTRE RIOS 
-62.290452	-38.709988	2009/03/30 05:45:00	3	TERRADA 150
-62.301562	-38.709098	2009/03/30 05:49:00	3	ENRIQUE JULIO 900
-62.302712	-38.707498	2009/03/30 06:22:00	3	CARLOS DI SARLI 600
-62.306592	-38.720018	2009/03/30 07:11:00	11	CNEL MALDONADO 180
-62.256252	-38.707338	2009/03/30 07:38:00	8	CERRITO 
-62.387012	-38.718408	2009/03/30 07:45:00	3	SANTA ROSA 600
-62.309592	-38.707028	2009/03/30 09:16:00	3	FRAY MAMERTO ESQUIU 900
-62.228432	-38.753618	2009/03/30 09:35:00	4	PESQUERO NARWAL 390
-62.298522	-38.693648	2009/03/30 09:41:00	4	ESTOMBA 300
-62.293432	-38.711588	2009/03/30 09:49:00	3	CMTE ANTONIO MANUEL DE MOLINA 600
-62.392452	-38.720398	2009/03/30 10:40:00	6	CORNELIO SAAVEDRA esq. JOSE MARIA GUTIERREZ
-62.234862	-38.740298	2009/03/30 11:05:00	3	CASEROS 270
-62.217682	-38.699898	2009/03/30 11:09:00	4	RAYEN 
-62.246162	-38.712008	2009/03/30 11:25:00	4	D ORBIGNY 300
-62.281182	-38.711938	2009/03/30 11:26:00	3	GUEMES 900
-62.284222	-38.749158	2009/03/30 11:49:00	3	FELIX FRIAS 900
-62.289262	-38.732998	2009/03/30 11:56:00	3	RONDEAU 180
-62.292282	-38.731928	2009/03/30 12:03:00	3	PTE ROCA esq. CHACO
-62.268532	-38.719798	2009/03/30 12:11:00	0	BROWN 
-62.293552	-38.690288	2009/03/30 12:42:00	3	NICARAGUA 270
-62.272562	-38.705588	2009/03/30 13:34:00	0	NICARAGUA esq. PERU
-62.247872	-38.712038	2009/03/30 14:32:00	4	YAPEYU 120
-62.215522	-38.705318	2009/03/30 16:23:00	3	WASHINGTON 360
-62.298522	-38.693648	2009/03/30 16:25:00	4	ESTOMBA 300
-62.268292	-38.716238	2009/03/30 17:11:00	6	CORONEL MARTINIANO RODRIGUEZ 
-62.245642	-38.746028	2009/03/30 17:53:00	3	ITALIA 240
-62.279812	-38.709838	2009/03/30 18:14:00	11	VICENTE LOPEZ 900
-62.266742	-38.782568	2009/03/30 18:48:00	3	AVDA GRAL SAN MARTIN 360
-62.287002	-38.699968	2009/03/30 19:31:00	0	ZELARRAYAN esq. CUYO
-62.253572	-38.706018	2009/03/30 19:59:00	11	SARMIENTO 120
-62.293422	-38.727658	2009/03/30 20:08:00	6	JUJUY esq. CNEL THOMAS HOLDICH
-62.266602	-38.753048	2009/03/30 20:12:00	3	ECUADOR 180
-62.276552	-38.701238	2009/03/30 20:52:00	11	ZAPIOLA esq. ALEJANDRO AGUADO
-62.256252	-38.707338	2009/03/30 21:23:00	8	CERRITO 
-62.300032	-38.704748	2009/03/30 22:06:00	3	TUCUMAN 210
-62.284192	-38.724958	2009/03/30 22:45:00	3	ISLAS MALVINAS 300
-62.286022	-38.701598	2009/03/30 23:10:00	3	1 DE MAYO 
-62.245602	-38.762208	2009/03/31 02:30:00	3	JUAN PLUNKETT 150
-62.277862	-38.701798	2009/03/31 04:22:00	3	NICARAGUA 120
-62.291152	-38.712858	2009/03/31 06:05:00	3	9 DE JULIO 120
-62.303322	-38.700378	2009/03/31 06:52:00	3	SGTO FABIAN GONZALEZ 300
-62.276382	-38.712258	2009/03/31 07:08:00	11	JUAN MOLINA 
-62.278132	-38.724538	2009/03/31 07:53:00	0	ALMAFUERTE 
-62.289822	-38.675798	2009/03/31 08:06:00	3	ANTONIO LATTANZIO 120
-62.268872	-38.729978	2009/03/31 09:00:00	3	SANTA FE 300
-62.251012	-38.726658	2009/03/31 09:08:00	3	XX DE SETIEMBRE 900
-62.246162	-38.734168	2009/03/31 09:11:00	11	CHICLANA 180
-62.308862	-38.707258	2009/03/31 09:17:00	3	DR ARTURO VICTORIO DONNARI 900
-62.305052	-38.691268	2009/03/31 09:46:00	3	POSTA ROLANDO 330
-62.262592	-38.711598	2009/03/31 10:31:00	3	AVDA ALEM 300
-62.293512	-38.724228	2009/03/31 11:51:00	0	LIBANO esq. BRAVARD
-62.277342	-38.751378	2009/03/31 12:06:00	3	MARTINA CESPEDES 120
-62.309962	-38.716638	2009/03/31 12:10:00	11	PAMPA CENTRAL esq. ENRIQUE JULIO
-62.390502	-38.720398	2009/03/31 12:50:00	6	DEAN FUNES esq. MARIANO MORENO
-62.248232	-38.758818	2009/03/31 13:04:00	0	CNEL NICOLAS GRANADA esq. TARIJA
-62.280442	-38.736318	2009/03/31 13:25:00	3	ESPAÑA 180
-62.294912	-38.734058	2009/03/31 14:07:00	4	PTE ROCA esq. PACIFICO
-62.277172	-38.710048	2009/03/31 14:30:00	15	ESTOMBA 900
-62.284902	-38.714258	2009/03/31 14:31:00	3	TERRADA 900
-62.211812	-38.695178	2009/03/31 14:39:00	0	COPAHUE 
-62.249822	-38.708908	2009/03/31 14:54:00	0	LAS HERAS esq. D ORBIGNY
-62.242272	-38.738868	2009/03/31 15:00:00	0	LUIS MARIA DRAGO esq. 181
-62.246162	-38.734168	2009/03/31 15:05:00	11	CHICLANA 180
-62.269222	-38.716088	2009/03/31 15:52:00	0	ESTOMBA 
-62.280432	-38.731238	2009/03/31 17:08:00	0	O HIGGINS esq. TTE FARIAS
-62.308762	-38.717578	2009/03/31 17:55:00	3	17 DE MAYO 150
-62.286232	-38.744368	2009/03/31 18:38:00	3	MARTINA CESPEDES 600
-62.253272	-38.776858	2009/03/31 19:54:00	9	RECONQUISTA 270
-62.270782	-38.740798	2009/03/31 19:57:00	3	GRAL WENCESLAO PAUNERO 150
-62.262882	-38.720948	2009/03/31 20:34:00	1	CHICLANA 300
-62.250952	-38.709778	2009/03/31 20:35:00	11	HUMBOLDT esq. LAS HERAS
-62.265352	-38.736668	2009/03/31 20:35:00	3	MISIONES 900
-62.213192	-38.739398	2009/03/31 20:49:00	3	HUMBOLDT 360
-62.207812	-38.692308	2009/03/31 21:13:00	8	MELIPAL esq. NEWBERY
-62.253742	-38.732668	2009/03/31 21:27:00	11	RIO NEGRO 
-62.269642	-38.720678	2009/03/31 22:04:00	0	AVDA COLON esq. SAAVEDRA
-62.236322	-38.739168	2009/03/31 22:18:00	0	CACIQUE VENANCIO esq. CASEROS
-62.296822	-38.705498	2009/03/31 22:40:00	3	TERRADA 210
-62.264322	-38.719838	2009/03/31 23:52:00	6	BELGRANO esq. CHICLANA
-62.309312	-38.715568	2009/04/01 00:22:00	11	JUJUY 210
-62.283942	-38.705408	2009/04/01 00:38:00	3	CORONEL MARTIN RODRIGUEZ 
-62.284292	-38.734358	2009/04/01 00:43:00	3	O HIGGINS 150
-62.277132	-38.702328	2009/04/01 01:34:00	17	NICARAGUA 120
-62.289312	-38.690318	2009/04/01 02:15:00	3	EVARISTO CARRIEGO 270
-62.290612	-38.712408	2009/04/01 02:23:00	3	BRASIL 600
-62.292572	-38.682878	2009/04/01 05:09:00	3	AVDA ALEM 3200 MANZA 8 CASA 
-62.255922	-38.704698	2009/04/01 06:20:00	3	19 DE MAYO 120
-62.255922	-38.704698	2009/04/01 07:56:00	19	19 DE MAYO 120
-62.250952	-38.709778	2009/04/01 08:28:00	11	LAS HERAS esq. HUMBOLDT
-62.409002	-38.709148	2009/04/01 08:38:00	4	AVDA PLACIDA PERNICI esq. FRANCISCO DE GURRUCHAGA
-62.325042	-38.709618	2009/04/01 08:55:00	3	RIO ATUE 330
-62.225292	-38.731248	2009/04/01 09:20:00	3	SEN MANUEL LAINEZ 240
-62.260072	-38.718948	2009/04/01 09:22:00	3	SOLER 300
-62.259622	-38.711008	2009/04/01 10:02:00	3	SARMIENTO 600
-62.286292	-38.733108	2009/04/01 10:15:00	3	JUJUY 
-62.247562	-38.758368	2009/04/01 10:31:00	3	TARIJA 120
-62.229212	-38.685638	2009/04/01 10:40:00	4	CABRERA 390
-62.251952	-38.714468	2009/04/01 10:49:00	3	LAVALLE 600
-62.276682	-38.735818	2009/04/01 10:49:00	0	GRAL WENCESLAO PAUNERO 300
-62.260922	-38.722348	2009/04/01 10:52:00	3	GRAL PAZ 
-62.253042	-38.705568	2009/04/01 11:22:00	4	SARMIENTO 120
-62.266572	-38.719888	2009/04/01 11:22:00	6	O HIGGINS esq. LUIS MARIA DRAGO
-62.247662	-38.722718	2009/04/01 11:35:00	3	LINIERS 600
-62.270922	-38.740678	2009/04/01 12:09:00	3	GRAL WENCESLAO PAUNERO 900
-62.271002	-38.708338	2009/04/01 12:18:00	3	SALTA 300
-62.232462	-38.731068	2009/04/01 14:01:00	4	NECOCHEA esq. BALBOA
-62.277282	-38.738688	2009/04/01 14:23:00	4	TIERRA DEL FUEGO 600
-62.251002	-38.752448	2009/04/01 14:54:00	8	ESMERALDA 900
-62.281612	-38.730298	2009/04/01 15:54:00	8	AVDA COLON esq. BOLIVIA
-62.241762	-38.723888	2009/04/01 15:57:00	3	AVDA GARIBALDI 900
-62.233032	-38.741678	2009/04/01 16:06:00	4	CASEROS 270
-62.252932	-38.733828	2009/04/01 16:12:00	11	CHUBUT 
-62.273132	-38.721548	2009/04/01 17:29:00	3	VIAMONTE 
-62.278052	-38.689518	2009/04/01 17:55:00	3	EZEQUIEL MARTINEZ ESTRADA 600
-62.231672	-38.730458	2009/04/01 18:18:00	6	SAN LORENZO 210
-62.284922	-38.747008	2009/04/01 19:00:00	3	CNEL VIDAL 600
-62.294182	-38.694358	2009/04/01 19:13:00	8	ZELARRAYAN 270
-62.260212	-38.723038	2009/04/01 19:34:00	4	CHICLANA 300
-62.247822	-38.729328	2009/04/01 19:58:00	2	AVDA GARIBALDI 
-62.322182	-38.716858	2009/04/01 19:59:00	3	SGTO MAYOR ITURRA 240
-62.294702	-38.732148	2009/04/01 20:09:00	3	BLANDENGUES 180
-62.230512	-38.740338	2009/04/01 20:25:00	3	JUAN BAUTISTA ALBERDI 270
-62.230532	-38.740338	2009/04/01 20:31:00	3	JUAN BAUTISTA ALBERDI 270
-62.205072	-38.690668	2009/04/01 20:44:00	3	LOS ADOBES 120
-62.247442	-38.741028	2009/04/01 21:03:00	3	DARREGUEIRA 210
-62.200632	-38.741988	2009/04/01 21:27:00	3	GUILLERMO RAWSON 420
-62.301782	-38.733448	2009/04/01 21:34:00	3	BELISARIO ROLDAN 240
-62.263772	-38.757678	2009/04/01 23:47:00	2	LIBERTAD esq. GRAL NICOLAS LEVALLE
-62.272632	-38.735298	2009/04/02 00:26:00	3	PUEYRREDON 1136 DPTO 
-62.313702	-38.719598	2009/04/02 00:48:00	3	ENRIQUE JULIO 210
-62.275222	-38.711228	2009/04/02 04:18:00	3	SALTA 
-62.272502	-38.733418	2009/04/02 06:20:00	0	UNDIANO 900
-62.287582	-38.699478	2009/04/02 06:57:00	0	ZELARRAYAN 210
-62.245252	-38.715658	2009/04/02 07:13:00	7	AZARA 900
-62.285792	-38.716968	2009/04/02 07:28:00	7	9 DE JULIO 900
-62.268972	-38.710068	2009/04/02 07:32:00	0	ELISEO CASANOVA esq. ZAPIOLA
-62.262642	-38.730938	2009/04/02 09:16:00	7	ING LUIGGI 300
-62.265072	-38.724028	2009/04/02 09:19:00	0	SAAVEDRA esq. ESPAÑA
-62.234672	-38.719398	2009/04/02 09:44:00	7	CAP JUSTO BERMUDEZ esq. HAITI
-62.263142	-38.752008	2009/04/02 09:48:00	3	VENEZUELA esq. NUEVA PROVINCIA
-62.308612	-38.715598	2009/04/02 10:26:00	3	ENRIQUE JULIO 150
-62.312652	-38.702598	2009/04/02 10:31:00	3	ISLAS MALVINAS esq. MANZANA DE LAS LUCES
